Exploratory	Year	Interviewer	Date	PlotID	EP_PlotID	LWCode	SizeManagementUnit	LanduseType	DescLanduse	LanduseIntensity	DescLanduseIntensity	Drainage	StartDrainage	WaterLogging	AllYearGrazing	StartGrazing	EndGrazing	GrazingType	Livestock1	GrazingOverNight1	StartGrazingPeriod1	EndGrazingPeriod1	Livestock2	GrazingOverNight2	StartGrazingPeriod2	EndGrazingPeriod2	Livestock3	GrazingOverNight3	StartGrazingPeriod3	EndGrazingPeriod3	Livestock4	GrazingOverNight4	StartGrazingPeriod4	EndGrazingPeriod4	Cattle6months1	Cattle6_24months1	CattlePlus2years1	SheepGoat1year1	SheepGoatPlus1year1	Pony1	Horse3years1	HorsePlus3years1	NbLivestock1	LivestockUnits1	DescLSU1	DayGrazing1	GrazingArea1	Cattle6months2	Cattle6_24months2	CattlePlus2years2	SheepGoat1year2	SheepGoatPlus1year2	Pony2	Horse3years2	HorsePlus3years2	NbLivestock2	LivestockUnits2	DescLSU2	DayGrazing2	GrazingArea2	Cattle6months3	Cattle6_24months3	CattlePlus2years3	SheepGoat1year3	SheepGoatPlus1year3	Pony3	Horse3years3	HorsePlus3years3	NbLivestock3	LivestockUnits3	DescLSU3	DayGrazing3	GrazingArea3	Cattle6months4	Cattle6_24months4	CattlePlus2years4	SheepGoat1year4	SheepGoatPlus1year4	Pony4	Horse3years4	HorsePlus3years4	NbLivestock4	LivestockUnits4	DescLSU4	DayGrazing4	GrazingArea4	SupplementaryFeeding	DescFeeding	Cuts	DateCut1	DateCut2	DateCut3	DateCut4	DateCut5	MowingType	DescMowing	ProductCut1	MowingMachine1	CutWidth_m1	CutHeight_cm1	DriveSpeed_kmh1	MowingConditioner1	TypeConditioner1	YieldMowing_dtTMha1	ProductCut2	MowingMachine2	CutWidth_m2	CutHeight_cm2	DriveSpeed_kmh2	MowingConditioner2	TypeConditioner2	YieldMowing_dtTMha2	ProductCut3	MowingMachine3	CutWidth_m3	CutHeight_cm3	DriveSpeed_kmh3	MowingConditioner3	TypeConditioner3	YieldMowing_dtTMha3	ProductCut4	MowingMachine4	CutWidth_m4	CutHeight_cm4	DriveSpeed_kmh4	MowingConditioner4	TypeConditioner4	YieldMowing_dtTMha4	ProductCut5	MowingMachine5	CutWidth_m5	CutHeight_cm5	DriveSpeed_kmh5	MowingConditioner5	TypeConditioner5	YieldMowing_dtTMha5	YieldMowingTotal_dtTMha	DescYield	Fertilization	NbFertilization	DateFertilization1	TypeFertApplication1	DateFertilization2	TypeFertApplication2	DateFertilization3	TypeFertApplication3	DateFertilization4	TypeFertApplication4	DateFertilization5	TypeFertApplication5	DateFertilization6	TypeFertApplication6	DateFertilization7	TypeFertApplication7	Manure_tha	TypeManure	Slurry_m3ha	TypeSlurry	Biogas_m3ha	Sludge_m3ha	Mash_m3ha	DescSlurryManure	ExactValOrg	NorgExact	PorgExact	KorgExact	minNitrogen_kgNha	minPhosphorus_kgPha	minPotassium_kgKha	Lime_kgCaha	Sulphur_kgSha	FertOther	DescFert	Maintenance	Leveling	DateLeveling1	DateLeveling2	DateLeveling3	Rolling	DateRolling1	DateRolling2	Mulching	DateMulching1	DateMulching2	ShrubClearanceMulch	DateScrubClMulch	ShrubClearanceSaw	DateScrubClSaw	DescMaintenance	PlantProtectionAgend	DescPPA	Seeds	DescSeeds	LanduserSince	UseSince	Intensity	DescIntensity	Agriculture1981	DescAgriculture1981	RecentLandConsolidation	DescLandConsolidation	OrganicStandards	DescOrganicStandards	AgriEnvironMeasures	DescAgriEnvironMeasures	OtherRemarks
ALB	2008	"Ralf Lauterbach"	2009-09-22	A36956	AEG30	LW126A	1.37	Weide	-1	ja	-1	"keine Entwässerung"	-1	nein	nein	April	November	Umtriebsweide	Schaf	-1	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	0	0	0	300	700	0	0	0	1000	85	-1	2	NA	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	nein	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	nein	0	-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	nein	-1	nein	-1	NA	NA	nein	-1	nein	-1	NA	-1	nein	-1	"ja, eine/mehrere Massnahme/n auf dieser Flaeche"	MEKA	-1
ALB	2008	"Ralf Lauterbach"	2009-09-22	A37367	AEG31	LW126A	4.28	Weide	-1	ja	-1	"keine Entwässerung"	-1	nein	nein	April	November	Umtriebsweide	Schaf	-1	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	0	0	0	300	700	0	0	0	1000	85	-1	3	NA	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	nein	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	nein		-1	-1	-1	0	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	nein	-1	nein	-1	NA	NA	nein	-1	nein	-1	NA	-1	nein	-1	"ja, eine/mehrere Massnahme/n auf dieser Flaeche"	MEKA	-1
ALB	2008	"Ralf Lauterbach"	2009-09-22	A41172	AEG32	LW062A	14.42	Weide	-1	ja	-1	"keine Entwässerung"	-1	nein	nein	Mai	Oktober	Umtriebsweide	Schaf	-1	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	0	0	0	300	700	0	0	0	1000	85	-1	7	NA	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	nein	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	ja	0	0	0	0	0	0	0	0	0	0	0	0	1	NA	"Entfernen von Einzelpflanzen"	nein	-1	nein	-1	1962	1962	nein	-1	nein	-1	NA	-1	nein	-1	"ja, eine/mehrere Massnahme/n auf dieser Flaeche"	MEKA	-1
ALB	2008	"Ralf Lauterbach"	2009-06-30	A41959	AEG33	LW063A	15.46	Weide	-1	ja	-1	"keine Entwässerung"	-1	nein	nein	April	Oktober	Umtriebsweide	Schaf	-1	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	0	0	0	1000	1500	0	0	0	2500	200	-1	25	NA	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	nein	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	ja	0	0	0	0	0	0	0	1	NA	NA	0	0	0	0	"Mulchen auf Teilflaechen in unregelmaessigen Abstaenden"	nein	-1	nein	-1	1969	1969	nein	-1	nein	-1	NA	-1	nein	-1	"ja, eine/mehrere Massnahme/n auf dieser Flaeche"	MEKA	-1
ALB	2008	"Ralf Lauterbach"	2009-09-22	A43366	AEG34	LW062A	6.6	Weide	-1	ja	-1	"keine Entwässerung"	-1	nein	nein	Mai	Oktober	Umtriebsweide	Schaf	-1	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	0	0	0	300	700	0	0	0	1000	85	-1	10	NA	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	nein	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	ja	0	0	0	0	0	0	0	0	0	0	0	0	1	NA	"Entfernen von Einzelpflanzen"	nein	-1	nein	-1	1962	1962	nein	-1	nein	-1	NA	-1	nein	-1	"ja, eine/mehrere Massnahme/n auf dieser Flaeche"	MEKA	-1
ALB	2008	"Ralf Lauterbach"	2009-12-05	A11495	AEG35	LW208A	14.46	Wiese	-1	ja	-1	"keine Entwässerung"	-1	nein	-1	-1	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	NA	-1	2	2008-07-01	2008-09-15	-1	-1	-1	ja	-1	Heu	Kreiselmäher	NA	NA	NA	NA	NA	NA	Heu	NA	NA	NA	NA	NA	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	"weniger als 65dt/ha"	-1	ja	1	NA	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	35	0	0	0	0	0	"Rein N"	ja	1	Fruehjahr	-1	-1	0	0	0	0	0	0	0	0	0	0	"Schleppen 1mal im Frühjahr"	nein	-1	nein	-1	1817	1817	nein	-1	nein	-1	NA	-1	nein	-1	nein	-1	-1
ALB	2008	"Ralf Lauterbach"	2009-12-05	A13124	AEG36	LW208A	9.64	Wiese	-1	ja	-1	"keine Entwässerung"	-1	nein	-1	-1	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	NA	-1	2	2008-07-01	2008-09-15	-1	-1	-1	ja	-1	Heu	Kreiselmäher	NA	NA	NA	NA	NA	NA	Heu	NA	NA	NA	NA	NA	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	"weniger als 65dt/ha"	-1	ja	1	NA	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	35	0	0	0	0	0	"N rein"	ja	1	Fruehjahr	-1	-1	0	0	0	0	0	0	0	0	0	0	"Schleppen Fruehjahr_1mal"	nein	-1	ja	"Nachsaat partiell: zur Reparatur: Saatgutmischung: 20% Weidelgras fruehbluehend, 20% Weidelgras mittelspaet-bluehend, 20% Weidelgras spaetbluehend, 20%Weidelgras tetra, 20% Wiesenrispe, Nachsaat jaehrlich"	1817	1996	nein	-1	nein	-1	NA	-1	nein	-1	nein	-1	-1
ALB	2008	"Ralf Lauterbach"	2009-02-04	A30361	AEG37	LW208A	3.93	Wiese	-1	ja	-1	"keine Entwässerung"	-1	nein	-1	-1	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	NA	-1	2	2008-06-30	2008-09-30	-1	-1	-1	ja	-1	Heu	Kreiselmäher	NA	NA	NA	NA	NA	NA	Silage	NA	NA	NA	NA	NA	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	"~ 65dt/ha"	-1	ja	1	NA	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	35	0	0	0	0	0	"Kalkamon 1mal im Fruehjahr"	ja	1	Fruehjahr	-1	-1	1	Fruehjahr	-1	0	0	0	0	0	0	0	"Schleppen Fruehjahr_1mal, Walzen Fruehjahr_1mal"	nein	-1	ja	"7kg /ha Saatgutmischung: 20% Weidelgras fruehbluehend, 20% Weidelgras mittelspaet-bluehend, 20% Weidelgras spaetbluehend, 20%Weidelgras tetra, 20% Wiesenrispe, Nachsaat jaehrlich"	1552	1950	nein	-1	nein	-1	NA	-1	nein	-1	nein	-1	-1
ALB	2008	"Ralf Lauterbach"	2009-03-17	A32042	AEG38	LW028A	1.28	Wiese	-1	ja	-1	"keine Entwässerung"	-1	nein	-1	-1	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	NA	-1	2	2008-06-15	2008-08-30	-1	-1	-1	ja	-1	Heu	Kreiselmäher	NA	NA	NA	NA	NA	NA	Heu	NA	NA	NA	NA	NA	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	"weniger als 65dt/ha"	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	ja	1	Fruehjahr	-1	-1	0	0	0	0	0	0	0	0	0	0	"Schleppen Fruehjahr_1mal"	nein	-1	nein	-1	1985	1985	ja	"Verwendung von Mineralduenger bis 2002; extensive Nutzung mit Verwendung von Guelle alle 2-3Jahre seit 2003"	nein	-1	NA	-1	nein	-1	"ja, eine/mehrere Massnahme/n auf dieser Flaeche"	"MEKA: ""Gruenlandgrundpunkte"""	-1
ALB	2008	"Ralf Lauterbach"	2009-02-04	A32195	AEG39	LW208A	5.55	Wiese	-1	ja	-1	"keine Entwässerung"	-1	nein	-1	-1	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	NA	-1	2	2008-06-30	2008-09-30	-1	-1	-1	ja	-1	Heu	Kreiselmäher	NA	NA	NA	NA	NA	NA	Silage	NA	NA	NA	NA	NA	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	"~ 65dt/ha"	-1	ja	1	NA	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	35	0	0	0	0	0	"Kalkamon 1mal im Fruehjahr"	ja	1	Fruehjahr	-1	-1	1	Fruehjahr	-1	0	0	0	0	0	0	0	"Schleppen Fruehjahr_1mal, Walzen Fruehjahr_1mal"	nein	-1	nein	-1	1552	1950	nein	-1	nein	-1	NA	-1	nein	-1	nein	-1	-1
ALB	2008	"Ralf Lauterbach"	2009-02-04	A31160	AEG4	LW208A	4.39	Maehweide	"Befahrung nur in mittlerem Teil moeglich: hier Maht und Pflege"	ja	-1	"keine Entwässerung"	-1	nein	nein	August	Oktober	Umtriebsweide	Rind	-1	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	0	26	0	0	0	0	0	0	26	15.6	-1	30	NA	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	nein	-1	1	2008-07-01	-1	-1	-1	-1	ja	-1	Heu	Kreiselmäher	NA	NA	NA	NA	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	"~ 65dt/ha"	-1	ja	1	NA	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	35	0	0	0	0	0	"Kalkamon 1mal im Fruehjahr"	ja	1	Fruehjahr	-1	-1	1	Fruehjahr	-1	0	0	0	0	0	0	0	"Schleppen Fruehjahr_1mal, Walzen Fruehjahr_1mal"	nein	-1	nein	-1	1552	1950	nein	-1	nein	-1	NA	-1	nein	-1	nein	-1	-1
ALB	2008	"Ralf Lauterbach"	2009-03-19	A53417	AEG40	LW089A	0.88	Wiese	-1	ja	-1	"keine Entwässerung"	-1	nein	-1	-1	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	NA	-1	3	2008-05-25	2008-08-15	2008-09-30	-1	-1	ja	-1	Heu	Kreiselmäher	NA	NA	NA	NA	NA	NA	Heu	NA	NA	NA	NA	NA	NA	NA	Silage	NA	NA	NA	NA	NA	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	"~ 65dt/ha"	-1	ja	1	NA	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	9	Rind	0	-1	0	0	0	"Annahme Rindermist"	nein	0	0	0	0	0	0	0	0	0	-1	ja	1	Fruehjahr	-1	-1	0	0	0	0	0	0	0	0	0	0	"Schleppen Fruehjahr_1mal"	nein	-1	nein	-1	1996	1977	nein	-1	nein	-1	NA	-1	nein	-1	"ja, eine/mehrere Massnahme/n auf dieser Flaeche"	"MEKA: ""Extensive Nutzung""; LPR"	-1
ALB	2008	Bewirtschafter	2009-07-10	A28088	AEG41	LW120A	5.39	Wiese	-1	ja	-1	"keine Entwässerung"	-1	nein	-1	-1	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	NA	-1	2	2008-07-01	2008-09-30	-1	-1	-1	ja	-1	Heu	Kreiselmäher	NA	NA	NA	NA	NA	NA	Heu	NA	NA	NA	NA	NA	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	"~ 75dt/ha"	-1	ja	2	NA	NA	NA	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	25	Rind	0	0	0	"Annahme Rindergülle"	nein	0	0	0	27	0	0	0	0	0	-1	ja	1	Fruehjahr	-1	-1	0	0	0	0	0	0	0	0	0	0	"Schleppen Fruehjahr_1mal"	nein	-1	nein	-1	NA	NA	NA	-1	NA	-1	NA	-1	nein	-1	"ja, eine/mehrere Massnahme/n auf dieser Flaeche"	"MEKA: "" Gruenlandgrundpunkte"", ""Geringer Viehbesatz"""	-1
ALB	2008	"Ralf Lauterbach"	2009-02-03	A24657	AEG42	LW021A	2.54	Maehweide	-1	ja	-1	"keine Entwässerung"	-1	nein	nein	Mai	Oktober	Umtriebsweide	Rind	-1	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	0	25	0	0	0	0	0	0	25	15	-1	60	NA	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	nein	-1	1	2008-05-01	-1	-1	-1	-1	ja	-1	Silage	Kreiselmäher	NA	NA	NA	NA	NA	NA		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	ja	1	NA	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	20	Rind	0	0	0	"Annahme Rindergülle"	nein	0	0	0	0	0	0	0	0	0	-1	ja	1	Fruehjahr	-1	-1	0	0	0	0	0	0	0	0	0	0	"Schleppen Fruehjahr_1mal"	nein	-1	nein	-1	1977	1997	nein	-1	nein	-1	NA	-1	nein	-1	"ja, eine/mehrere Massnahme/n auf dieser Flaeche"	MEKA	-1
ALB	2008	"Ralf Lauterbach"	2009-02-25	A49542	AEG43	LW002A	0.7	Maehweide	"Sommerweide: noerdliche Teilflaeche;  Wiese: 1 Schnitt, Sommerweide: suedliche Teilflaeche"	ja	-1	"keine Entwässerung"	-1	nein	nein	April	November	Dauerweide	Schaf	-1	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	0	0	0	15	30	0	0	0	45	3.75	-1	40	NA	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	ja	"Heu; vereinzelt Schrott (gerste, Weizen)"	1	2008-07-15	-1	-1	-1	-1	ja	"nur die suedliche Teilflaeche wird gemaeht"	Heu	Kreiselmäher	NA	NA	NA	NA	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	"weniger als 65dt/ha"	-1	ja	1	NA	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	18	Rind	0	0	0	"Annahme Rindergülle"	nein	0	0	0	0	0	0	0	0	0	-1	ja	1	Fruehjahr	-1	-1	0	0	0	0	0	0	0	0	0	0	"Schleppen Fruehjahr_1mal"	nein	-1	nein	-1	1992	1992	nein	-1	nein	-1	NA	-1	nein	-1	"ja, eine/mehrere Massnahme/n auf dieser Flaeche"	"MEKA: ""Meka3"""	-1
ALB	2008	Bewirtschafter	2009-07-10	A33605	AEG44	LW120A	1.16	Weide	-1	ja	-1	"keine Entwässerung"	-1	nein	nein	Mai	Oktober	Umtriebsweide	Rind	-1	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	0	10	4	0	0	0	0	0	14	10	-1	60	NA	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	nein	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	ja	1	Fruehjahr	-1	-1	0	0	0	0	0	0	0	0	0	0	"Schleppen Fruehjahr_1mal"	nein	-1	nein	-1	1990	1990	nein	-1	nein	-1	NA	-1	nein	-1	"ja, aber keine Massnahme auf dieser Flaeche"	"MEKA: "" Gruenlandgrundpunkte"""	-1
ALB	2008	"Ralf Lauterbach"	2009-02-25	A37099	AEG45	LW095A	1.55	Wiese	"Streuobstwiese: 25 Obstbaeume"	ja	-1	"keine Entwässerung"	-1	nein	-1	-1	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	NA	-1	-1	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	0	-1	0	0	0	0	0	0	0	0	0	0	0	NA	-1	0	0	-1	-1	2	2008-06-25	2008-08-31	-1	-1	-1	ja	-1	Heu	Kreiselmäher	NA	NA	NA	NA	NA	NA	Heu	NA	NA	NA	NA	NA	NA	NA	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	"weniger als 65dt/ha"	-1	nein	0	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	-1	NA	0	-1	0	-1	0	0	0	-1	-1	0	0	0	0	0	0	0	0	0	-1	ja	2	"Juli, September"	September	-1	0	0	0	0	0	0	0	0	0	0	"Striegeln Nach jedem Schnitt  2mal jaehrlich"	nein	-1	ja	"Nachsaat 2mal jaehrlich: Saatmischung vom LWA: fuer ""trockenen Hochlagen"", NAch jedem Schnitt."	2006	1995	ja	"Paechter hat nicht NAchgesaet, bis 2006"	nein	-1	NA	-1	ja	"Ab Cert"	"ja, eine/mehrere Massnahme/n auf dieser Flaeche"	"MEKA:  ""Biologische Bewirtschaftung"""	-1
